Wall time,Step,Value
1739034679.3622313,155,0.0571424663066864
1739034773.545279,156,0.056057628244161606
1739034868.2084541,157,0.052296217530965805
1739034962.7631905,158,0.05323857069015503
1739035055.80468,159,0.05024387314915657
1739035150.0003219,160,0.04383602365851402
1739035244.8096552,161,0.04160111024975777
1739035338.9400654,162,0.04210060089826584
1739035433.465275,163,0.03956405818462372
1739035529.0259988,164,0.03639407083392143
1739035625.2797933,165,0.03676341101527214
1739035720.9447954,166,0.03523758053779602
1739035817.644427,167,0.03295784443616867
1739035915.2542841,168,0.03138952702283859
1739036012.6231794,169,0.02916080318391323
1739036109.8608317,170,0.028752192854881287
1739036207.2949266,171,0.026490774005651474
1739036304.9436724,172,0.025572625920176506
1739036401.908475,173,0.02310202084481716
1739036499.7764587,174,0.02503298968076706
1739036597.9123635,175,0.023665912449359894
1739036696.076473,176,0.023205706849694252
1739036794.1318786,177,0.021437084302306175
1739036890.9432864,178,0.021302776411175728
1739036987.36925,179,0.020202545449137688
1739037083.8438141,180,0.018802927806973457
1739037180.7988095,181,0.019567744806408882
1739037277.3118348,182,0.01692744344472885
1739037373.8618758,183,0.016957050189375877
1739037470.0738623,184,0.017628515139222145
1739037566.7811291,185,0.015175160020589828
1739037662.9125872,186,0.015622776001691818
1739037758.7144756,187,0.015802251175045967
1739037854.7037752,188,0.014724932610988617
1739037950.1962018,189,0.014888557605445385
1739038045.6365554,190,0.013376232236623764
1739038139.0750542,191,0.014131322503089905
1739038232.4896884,192,0.013668345287442207
1739038326.482692,193,0.013498947024345398
1739038419.5317938,194,0.01306452788412571
1739038513.2793658,195,0.012966178357601166
1739038607.0080588,196,0.01308381650596857
1739038700.5996926,197,0.012878643348813057
1739038794.2594213,198,0.013103408738970757
1739038888.343527,199,0.012402416206896305
